sample_id,Sunitinib,Everolimus,Temozolomide,Cisplatin,Etoposide,5-FU,Ribociclib,molecular_subtype
GSE229701_GSM7173427,1.0136316195318904,8.392355766104123,9.00975248708684,-7.547760376990107,11.999822717664642,-7.503129133740743,7.052038733422847,C3
GSE229701_GSM7173428,1.381941261282787,8.434742170198728,8.949036933245337,-7.646759331859072,12.098557297739326,-7.4997684022481454,7.060637433596071,C3
GSE229701_GSM7173429,1.0970104599953177,8.358001593975672,8.799764476352966,-7.585739644492856,12.067764745085743,-7.53009904717166,7.027894258736406,C3
GSE229701_GSM7173430,1.166635787756622,8.346637114703118,8.692093592820676,-7.260912973217669,12.664865795379049,-7.769330996237846,6.637765770638909,C3
GSE229701_GSM7173431,1.4706637047548174,8.374428897451658,8.87673225567851,-7.291890968748163,12.590685147076373,-7.853574399004456,6.647367209633058,C3
GSE229701_GSM7173432,1.1592169144338385,8.298359462839196,8.816230128188298,-7.303703952823844,12.865274568650236,-7.7749590451214035,6.5941840248539325,C3
GSE229701_GSM7173433,2.381762409408338,8.350258298169667,8.292426456205963,-7.530702979124982,13.33415940799684,-7.2288327437739115,5.774587263260475,C3
GSE229701_GSM7173434,2.882153493993293,8.435214688730078,8.431745091117042,-7.513282520121376,13.314283626003824,-7.27259161431877,5.7012484974126085,C3
GSE229701_GSM7173435,2.48855128228497,8.395997530205348,8.484875883401955,-7.648214806273725,13.57894267007121,-7.236942023544028,5.801914425154592,C3
GSE229701_GSM7173436,2.343044642042514,8.487717205102761,8.500350107774112,-7.4445653575308794,12.754366933791461,-7.384596801998742,5.9363474198743855,C3
GSE229701_GSM7173437,2.242360457764617,8.48632093834594,8.52582828103477,-7.442868007675727,12.689830080377284,-7.210296429238903,5.748817709833646,C3
GSE229701_GSM7173438,1.9096373648748766,8.490876694163752,8.52349361656119,-7.421365988372444,12.807215863711843,-7.193556519959418,4.8731319057239295,C3
GSE229701_GSM7173439,2.4963735497921293,8.281904390334331,8.384703320397442,-7.51133342594237,13.535570181797766,-7.35483106089383,5.642916169695703,C3
GSE229701_GSM7173440,2.688926252673735,8.343492889943187,8.53212841992504,-7.482354133807092,13.386149592354737,-7.4087906648375785,5.776564904210051,C3
GSE229701_GSM7173441,2.0328036478186178,8.270788889462706,8.307513464754514,-7.453554844500216,13.254683111083029,-7.595076526243486,5.723429812643957,C3
GSE229701_GSM7173442,2.269124597783279,8.249294393802874,8.425986893485865,-7.882679126613088,12.711972744719198,-7.790660851356132,5.498556400072465,C3
GSE229701_GSM7173443,1.972846722659134,8.347863310374173,8.519807655048538,-8.071454216819934,12.96662347172242,-7.703163508186066,5.3686866835634195,C3
GSE229701_GSM7173444,1.9588017046145874,8.323795089822449,8.46576315000175,-7.8457907409653735,12.609660344599364,-7.5341873314494405,5.58682840233006,C3
GSE229701_GSM7173445,2.0699186394639426,8.32026173100611,8.53144304707277,-7.598276426437021,13.535570181797766,-7.644495971467085,5.368591213432042,C3
GSE229701_GSM7173446,2.0673333286270577,8.280687285007197,8.43210815692885,-7.617084151417754,13.482475672341781,-7.60062353165091,5.480707506630785,C3
GSE229701_GSM7173447,2.4521140925512914,8.258861427322994,8.31600320887227,-7.506320512980249,13.386149592354737,-7.570403188823533,5.6249424042705405,C3
GSE235092_GSM8181061,4.638586593451687,7.971352717236962,7.838033154528478,-7.118205916832749,10.161964359429897,-7.082880211422805,6.069636438974913,C3
GSE235092_GSM8181062,6.008214117921575,8.112944487906155,8.32755434180597,-7.06365168518953,9.69865120985356,-6.0178722765723265,6.882420992515046,C3
GSE235092_GSM8181056,5.469723846935573,8.39915060029752,9.592784104162071,-6.904918980255285,11.094528605159017,-6.705711148332033,6.538276352667285,C3
GSE235092_GSM8181050,4.825168735960037,8.608241671041736,9.60679130629803,-7.136606812320588,7.859409324615321,-6.386614571048052,6.761786374130355,C3
GSE235092_GSM8181057,5.670515044493354,8.972007964468677,10.16886364223861,-6.6141900998313075,11.328410161665671,-7.412461641582918,6.6180419532544,C3
GSE235092_GSM8181051,4.081268544738477,8.02379917296373,8.595497985766796,-6.41150371929395,7.989874482938805,-7.095757718286468,5.8375349116529485,C3
GSE235092_GSM8181052,5.538937474464089,8.609420924718822,9.04404576354305,-6.710118966057014,7.858771614804558,-6.075186957948402,6.6483852861737205,C3
GSE235092_GSM8181059,3.8492597650863396,8.129064300319772,8.513006281684904,-6.462339844294976,10.829794738845424,-6.382504153712115,4.826053071834874,C3
GSE235092_GSM8181064,4.795342345595829,8.465267040078945,8.865688504610208,-6.474218907913562,11.249855174249923,-6.309240538506176,6.224513860749713,C3
GSE235092_GSM8181053,6.3998297986932435,8.869737331424039,8.217762146866825,-6.615746530420713,8.749002444443166,-4.1397241151302175,6.980230376507652,C3
GSE235092_GSM8181055,5.204037044917519,8.336638500523119,8.416575597114237,-6.8121896710630185,11.455718457918534,-6.038683097120569,6.721334990224115,C3
GSE235092_GSM8181058,6.751578277835559,8.4881809506557,8.395071842895367,-6.472760715075651,11.328410161665671,-5.407978374386229,6.959326170712989,C3
GSE235092_GSM8181054,6.446726118208598,8.759824272318118,8.200358217538964,-6.010711656705453,7.50169927730474,-3.8613171161697246,6.38028011734178,C3
GSE235092_GSM8181060,4.759458808069775,7.83382749655044,7.762941632957334,-7.192430268509303,11.954838421913973,-6.683871144895286,6.551973937650436,C3
GSE244945_GSM7832476,4.795827769431695,8.81332360826891,8.298774730322473,-7.555210504289905,12.865274568650236,-7.418138575776748,7.662018772312372,C3
GSE244945_GSM7832477,4.795827769431695,8.81332360826891,8.298774730322473,-7.555210504289905,12.865274568650236,-7.418138575776748,7.662018772312372,C3
GSE244945_GSM7832478,4.795827769431695,8.81332360826891,8.298774730322473,-7.555210504289905,12.865274568650236,-7.418138575776748,7.662018772312372,C3
GSE244945_GSM7832479,4.795827769431695,8.81332360826891,8.298774730322473,-7.555210504289905,12.865274568650236,-7.418138575776748,7.662018772312372,C3
GSE244945_GSM7832480,4.795827769431695,8.81332360826891,8.298774730322473,-7.555210504289905,12.865274568650236,-7.418138575776748,7.662018772312372,C3
GSE244945_GSM7832481,4.795827769431695,8.81332360826891,8.298774730322473,-7.555210504289905,12.865274568650236,-7.418138575776748,7.662018772312372,C3
GSE244945_GSM7832482,4.795827769431695,8.81332360826891,8.298774730322473,-7.555210504289905,12.865274568650236,-7.418138575776748,7.662018772312372,C3
GSE244945_GSM7832483,4.795827769431695,8.81332360826891,8.298774730322473,-7.555210504289905,12.865274568650236,-7.418138575776748,7.662018772312372,C3
GSE244945_GSM7832484,4.795827769431695,8.81332360826891,8.298774730322473,-7.555210504289905,12.865274568650236,-7.418138575776748,7.662018772312372,C3
GSE246690_GSM7874626,1.0901157190143054,9.238055591556737,7.725328925437887,-8.014501777520962,12.711972744719198,-8.963476270570823,8.279507623972489,C3
GSE246690_GSM7874627,1.6556989778826605,9.255676109617246,7.190095494539962,-6.6118066827038255,6.900156350781976,-6.420597495191328,7.936583521374715,C3
GSE246690_GSM7874628,1.7041531922678537,9.256898922271514,7.175581934251483,-6.361773133274088,6.721967567221453,-7.143753823994549,7.917975046969323,C3
GSE246690_GSM7874629,1.420662365451664,9.20259719987638,7.28647924969158,-7.833640303941722,11.196962384063214,-7.8369096510835705,8.6411372902508,C3
GSE246690_GSM7874630,1.5214842403199398,9.407241062811822,7.555913832105752,-8.052326989193913,12.340511919772684,-9.046907550627978,8.506203265928772,C3
GSE246690_GSM7874631,1.9161946941380166,9.491517545884754,7.357146019577238,-6.542572654171554,7.00505480703707,-7.304067459519814,8.040260180905644,C3
GSE246690_GSM7874632,2.3001684497338433,9.510390516560506,7.544105946664955,-6.779977968274135,7.933401129741646,-7.723954494359019,8.248424483185987,C3
GSE246690_GSM7874633,1.2244917832094775,9.383154726489735,7.624335705696442,-7.994449539683924,11.519910235335901,-7.712229941918423,8.937838310681213,C3
GSE246690_GSM7874634,0.7813261109349877,8.983583749280099,7.646047184848146,-7.970458821250804,12.55629765233967,-8.801152494688688,7.920207289829026,C3
GSE246690_GSM7874635,1.7268333653268475,9.262103761657889,7.590772317753532,-6.723627799106207,7.697710371663393,-6.902091999907056,7.887884281529607,C3
GSE246690_GSM7874636,1.4270138158835781,9.33859304586164,7.654372650103944,-6.985545528839689,8.362397386217898,-7.5820458767378955,8.059547838922835,C3
GSE246690_GSM7874637,1.262090715926218,8.872756917359958,7.533173435431146,-7.982924265428306,11.455718457918534,-7.402601795402037,8.44284950296913,C3
GSE246690_GSM7874638,1.2242591394312359,9.082404121525702,7.651308157513652,-7.9954900606680415,12.566419657861564,-8.775497318991517,7.99622951922278,C3
GSE246690_GSM7874639,1.6504686239712743,9.34834887585866,7.710994145567375,-6.647336504565743,7.267888762820438,-6.7592732227126735,8.023699672873494,C3
GSE246690_GSM7874640,1.853560804605797,9.315593106230532,7.645482606311119,-6.957212322617314,8.767854475959366,-7.669825253674289,8.037090649381065,C3
GSE246690_GSM7874641,1.1571177266752657,8.885636869843996,7.584117855937507,-7.867171213931981,11.196962384063214,-7.28632951908579,8.4406960930628685,C3
GSE246690_GSM7874642,0.8153859495240057,10.000820667721428,7.820097520866507,-7.538709297759024,10.90173868666022,-8.463537414646202,10.329324557764085,C3
GSE246690_GSM7874643,1.0786268735107865,10.259823058160038,7.44832124195545,-6.311244330003175,5.831648754487063,-6.197180569949761,10.199836365408366,C3
GSE246690_GSM7874644,1.526309880065139,10.135096477399275,7.5582202100793525,-6.119660556749465,4.574201101274494,-6.641096274984679,10.161056368231916,C3
GSE246690_GSM7874645,1.6501395408652098,9.617125018473569,7.367213717162969,-7.273488290855646,8.92132813408941,-7.793748836359507,9.504781064148435,C3
GSE246690_GSM7874646,0.41422596652029026,9.875381782577577,7.5585942158968304,-7.4570573895823165,11.244788714379588,-8.642814663983106,10.10615627251802,C3
GSE246690_GSM7874647,1.169733944494961,10.35169590344476,7.502668855395575,-6.463150179864347,7.345034507864376,-6.818577796242928,10.106785931456189,C3
GSE246690_GSM7874648,1.422049918523554,9.98271918391815,7.516814224127761,-6.101145405643752,4.886872655897099,-6.482852938468003,10.101921087494116,C3
GSE246690_GSM7874649,1.0201640290106173,9.660808987898244,7.585032560724859,-6.903721813031607,8.65274685389516,-7.54288453883781,9.84506589286142,C3
GSE246690_GSM7874650,0.4070812608684544,9.900324022571334,7.722021277625995,-7.555251738227276,11.724910657198228,-8.945970229558853,10.221893433397094,C3
GSE246690_GSM7874651,0.718386140571879,10.154004059178469,7.559436043421851,-6.4596263936187786,5.040160581204078,-6.424205727844286,10.4891263840839,C3
GSE246690_GSM7874652,0.5487409166950824,9.880628621588757,7.32385300049866,-6.221439601193512,4.195023112004402,-7.094996436674984,9.968909416405268,C3
GSE246690_GSM7874653,1.576777555840028,9.694315766829334,7.609519989099135,-7.231225191190676,9.235252892433977,-8.073396392161364,10.34139709472576,C3
GSE246690_GSM7874654,1.1773452249562033,9.876161378051604,7.696755247293675,-7.686991559892812,11.954838421913973,-8.990513583645964,10.320228922523167,C3
GSE246690_GSM7874655,1.128695888112939,10.240104685133494,7.708091522599312,-6.33958386124749,4.545658034243403,-6.598876106172641,10.699602300016775,C3
GSE246690_GSM7874656,1.6318397433927605,9.998877431673257,7.5700402519696155,-6.1135068916294175,4.478397448923612,-6.913222987770924,10.47405634458457,C3
GSE246690_GSM7874657,1.6202335239934318,9.708190480482365,7.762360481798233,-7.171723594514074,9.18929948388191,-7.902497147524824,10.180891998136891,C3
GSE60052_GSM1464289,3.9675414833030107,8.208090340090614,8.494832918619073,-6.9817884706804385,7.979849679023415,-7.227209635377003,6.0573910775395605,C1
GSE60052_GSM1464290,0.17765065611682387,7.575161076797082,7.816030109555868,-7.07897084093206,6.995025063257889,-6.070827725339024,6.546705393419259,C1
GSE60052_GSM1464291,3.493659923534718,8.226172424765817,8.185894045659069,-6.622944616476344,7.1798578335006065,-7.483727285114534,7.633418807720389,C1
GSE60052_GSM1464292,3.4537212766070438,8.418954124222177,8.336882447910552,-6.939602868976413,8.00640376832148,-7.637638979961906,6.795893360499191,C1
GSE60052_GSM1464293,3.916248077420665,8.323304577271987,8.827150745140589,-7.01316265401427,8.524497856236222,-7.303590793222707,4.745765852542691,C1
GSE60052_GSM1464294,3.41720685071393,8.502171880326586,8.182122677595242,-7.013750625332948,5.9899702816307725,-6.426970241426174,7.554781428069787,C1
GSE60052_GSM1464295,4.745192536389968,7.996993813070841,8.496690896712847,-7.1730333963086075,7.5668315381144655,-7.391031000147566,6.34033162495845,C1
GSE60052_GSM1464296,5.169891000584651,8.185153119927786,8.23079068971412,-6.478626017039073,6.982446845318317,-7.90745241737225,6.594768139389197,C1
GSE60052_GSM1464297,3.0195905561436707,8.387459711889813,8.452585804229166,-6.822069408031133,8.620909930353617,-7.890761400393378,6.247129264894107,C1
GSE60052_GSM1464298,4.731233599046183,7.854784137498283,8.043625765819264,-6.846668347037744,7.22546408694431,-6.363248403317591,6.572237592524216,C1
GSE60052_GSM1464299,4.105579534401879,8.283164752671386,7.975819234243994,-7.5049117201656514,8.104414182141317,-7.74512231895464,5.708131610643273,C1
GSE60052_GSM1464300,3.5418155664484763,8.160191204566816,8.095718207674926,-7.539858870284737,7.839829322344513,-7.241411841079762,7.151614236635062,C1
GSE60052_GSM1464301,1.9794401588721346,8.560348808824045,8.67433224821587,-6.861449991002784,8.449351593309139,-8.110167425684656,6.1581699336948335,C1
GSE60052_GSM1464302,2.7726856533807966,8.251349800260103,8.514506602236423,-6.857337558147777,8.042547201452422,-7.3545048901068455,6.168565993722517,C1
GSE60052_GSM1464303,5.017859942747686,8.39151505908184,8.36748469102737,-7.512031673543246,8.517251914645758,-7.557866745459188,6.278129350422644,C1
GSE60052_GSM1464304,4.201671995437798,8.291487624087775,8.268976276818695,-6.994858162498208,8.423758754423242,-7.8556039964009505,6.84597173128501,C1
GSE60052_GSM1464305,3.929067423591902,8.321167264091683,8.532982391230082,-6.77074249994143,8.289812070469514,-7.350484014500784,6.186381965757128,C1
GSE60052_GSM1464306,4.695165222381791,8.672070353481896,8.633471697853816,-6.617793339835419,7.982585647719867,-6.490432047106637,5.557389981888935,C1
GSE60052_GSM1464307,2.7449893592985957,8.325450256299318,8.54102119548896,-7.256897670553419,8.54102119548896,-8.122338682205756,5.1685204359574115,C1
GSE60052_GSM1464308,3.006039972324625,8.27845258597436,8.795418705914251,-7.054439616665516,7.761486466034471,-7.617151684658024,5.569124563818681,C1
GSE60052_GSM1464309,4.024214433326907,8.458704195891531,8.507695500516947,-7.123604898306978,8.690819544005297,-7.891402042916356,5.680649104284411,C1
GSE60052_GSM1464310,3.4342350136516497,8.535694838395445,8.607852262144688,-6.861051053046857,8.282174863714241,-7.086752524768581,6.056545129820821,C1
GSE60052_GSM1464311,3.432675329788813,8.25179929397261,8.576139227517785,-6.969604984284169,8.474103932443281,-7.967194432231668,6.223885165809941,C1
GSE60052_GSM1464312,4.737861826732274,8.169284780037158,8.0272655910317,-7.186065069821691,8.43318821375036,-7.765845649337507,8.142497801721113,C1
GSE60052_GSM1464313,4.784788772422791,8.293670972324502,8.197475366514453,-6.918014752473304,8.12831332153562,-6.791150879628056,7.256527858271557,C1
GSE60052_GSM1464314,4.944329508550868,8.496259883041382,8.182122677595242,-7.1328113632697345,8.051656908629402,-6.764975033802433,7.4409860667845855,C1
GSE60052_GSM1464315,3.908958321124798,8.196381413330325,7.936161523934535,-7.2421819174897255,8.746222386108574,-7.401207245112705,6.575035769172597,C1
GSE60052_GSM1464316,3.973348324601206,8.222988921781358,8.491633298537106,-6.51888384081707,8.271877286613355,-6.901934952924511,6.834019193471178,C1
GSE60052_GSM1464317,5.54080574481193,8.16444550634322,8.409712891266118,-7.394473793748613,8.52635598031317,-8.112164087596044,7.756674441334303,C1
GSE60052_GSM1464318,5.073857700574905,8.201529367838903,8.640698253879574,-7.2082658079468125,7.70036671829831,-6.885253974980162,8.120257845180795,C1
GSE60052_GSM1464319,3.7727280843289095,8.00382778725177,8.202360027234619,-7.151113734359572,8.488201292410618,-7.5913017811037555,5.267367928412579,C1
GSE60052_GSM1464320,4.036172867818213,8.13640729637358,8.214986131660446,-6.970140997447658,7.662595936804626,-7.728823149914886,6.589284949603699,C1
GSE60052_GSM1464321,4.412938858674837,7.736627860875293,8.4180509379446,-7.087659366589628,8.641325083953998,-7.852066164400352,3.931129272790834,C1
GSE60052_GSM1464322,4.807622445912415,8.124624816305918,8.425986893485865,-7.23400292431597,8.223970299872743,-7.121677024475049,8.108917401566051,C1
GSE60052_GSM1464323,3.2959967028556507,7.593158633604049,8.34049783963987,-7.4681267050662745,8.762633767591895,-7.856798638117606,5.464139469965598,C1
GSE60052_GSM1464324,4.352298402106928,7.740754696562732,8.389866578134551,-7.128011009075912,8.474777187501575,-7.830154792263528,7.122078535442128,C1
GSE60052_GSM1464325,4.428676955603608,8.01254046334834,8.486231996583202,-7.219191753708042,8.754706767022071,-7.343552600134714,5.6719901314957655,C1
GSE60052_GSM1464326,2.8587594406701005,8.022220777332286,7.869371127406591,-7.204633455994659,8.843096353006965,-8.034042812836125,6.044613091046102,C1
GSE60052_GSM1464327,3.174280282884405,8.004976024843238,8.434614481520075,-7.375501373749026,8.820888258557442,-7.472842982688384,5.516393911297968,C1
GSE60052_GSM1464328,3.258994335988525,7.624612077264823,8.436479108459423,-7.305409841062267,8.416575597114237,-7.263731201574117,6.870690275497656,C1
GSE60052_GSM1464329,3.51360084647849,7.819776694249526,8.27922356680746,-7.495504365791973,8.640698253879574,-8.16245765443612,6.912907551892145,C1
GSE60052_GSM1464330,3.081425559601706,7.566120702890877,8.702808070722048,-7.29059327248612,8.727895253088365,-7.734165510582363,5.631979138592392,C1
GSE60052_GSM1464331,6.855932608286375,6.764794888726821,8.281742671310184,-6.743007668402054,7.261956940642656,-6.423131833842975,6.17683866769303,C1
GSE60052_GSM1464332,5.2163174129364105,7.3188885986126335,8.399580311590295,-6.716854144621662,8.503120862193509,-6.78602661985686,7.120297668278308,C1
GSE60052_GSM1464333,4.585502914112119,7.2290278713380784,8.618625436101524,-6.893892840673122,8.448367553489948,-7.3226431139460555,6.770520361444285,C1
GSE60052_GSM1464334,4.180409472356786,7.000491343734291,8.317593668046726,-6.940561203678158,8.642814663983106,-7.74084559534994,6.703346631493018,C1
GSE60052_GSM1464335,4.680878241791783,6.610592459555992,8.089066335906681,-7.163762197142891,7.934548410574776,-5.378383595255117,6.326791361033862,C1
GSE60052_GSM1464336,3.5301419850599745,7.787078625172202,8.20995788012004,-6.706092473800582,8.684379870513846,-6.332838986771374,7.0244243649968805,C1
GSE60052_GSM1464337,4.5244966138404035,7.625139910691683,8.174159425723866,-7.1107355806487265,8.82222108305793,-7.647857307012636,5.946786871094735,C1
GSE60052_GSM1464338,4.520759370703392,7.339565211120316,7.76666345251403,-6.754975225908929,8.91908414207142,-7.750405661737046,6.31160346196774,C1
GSE60052_GSM1464339,4.226752494082682,7.787751493197867,8.205746343781877,-7.141318526029076,8.802469360131438,-7.8719217469238005,7.030530013607782,C1
GSE60052_GSM1464340,4.219479235912572,7.94307115722772,7.869629287072736,-6.767043015752163,8.34614374567548,-7.030675160420818,7.428671103734782,C1
GSE60052_GSM1464341,4.224007335311449,7.5531603527077404,8.286179951583865,-7.308027648908976,8.802469360131438,-7.575727534819568,5.721781577805741,C1
GSE60052_GSM1464342,4.1396163976901725,7.881921212258542,8.172353811890009,-7.160526983582208,8.782401284326177,-6.862867573463305,7.176845130759823,C1
GSE60052_GSM1464343,4.026654903080765,7.735596586977563,7.706195467677523,-6.9710226624312,8.86987135275468,-8.167113500010073,5.940709876193942,C1
GSE60052_GSM1464344,3.3043237289690364,7.756088776458637,8.323663767833327,-7.022767663972683,8.853188155798172,-7.914439870446166,4.864828031505567,C1
GSE60052_GSM1464345,4.600860018383324,7.736324496337097,8.19107213887904,-7.3465883674444195,8.983545005697813,-7.918932242405184,5.275989825045013,C1
GSE60052_GSM1464346,4.535884858879161,7.778730522847049,8.292879399640448,-6.796007660176969,8.848872802195611,-6.889603470848615,6.99713455481623,C1
GSE60052_GSM1464347,4.508479192236225,7.633709837788874,8.689674794171266,-7.243199847773635,8.951770106845256,-7.514060093422422,6.364317515530158,C1
GSE60052_GSM1464348,4.69789416283876,7.691102394523142,7.814063688225251,-6.611493997656654,8.786040424396361,-6.991082838931517,7.1543746058689495,C1
GSE60052_GSM1464349,3.3429064792121475,7.112847858014737,7.731649203636832,-7.45293048643695,8.90267038637569,-7.951244476354057,5.065316416544425,C1
GSE60052_GSM1464350,3.8978449717922343,7.521180535475061,8.19518706362806,-7.085343226154493,8.856322482387103,-7.454890286690064,6.992780064052974,C1
GSE60052_GSM1464351,5.6289088332528054,7.79304730188117,7.911938835117392,-6.657215165665017,6.710005510518486,-6.897986468056219,6.848125524607918,C1
GSE60052_GSM1464352,5.434510284179608,7.9738535284421985,8.65215284489259,-6.554913472670826,8.968575714900899,-7.248955462313546,4.638077188046118,C1
GSE60052_GSM1464353,5.094748659731746,8.119511679473343,8.266048605661329,-7.145721068009888,8.430114675984434,-7.371365344958632,6.895229690816256,C1
GSE60052_GSM1464354,6.679084513577349,7.564673129937991,7.647857307012636,-4.306742840133798,3.3509258721258943,-5.367609301688141,5.5323796397355425,C1
GSE60052_GSM1464355,3.888902498489448,8.339540117284734,8.250871891880944,-6.876191281527982,8.726059300282529,-7.767449133225232,6.898436899416419,C1
GSE60052_GSM1464356,4.51301239694157,7.587565564725452,8.109879317109675,-6.338800817627029,8.709889956507244,-7.428970158408072,5.700617425683769,C1
GSE60052_GSM1464357,5.128290733777436,7.202769503592172,8.338898317332845,-6.9692444981961135,8.08880154089918,-4.7944880333682205,6.069140385308232,C1
GSE60052_GSM1464358,5.645955065018588,6.83955228403592,8.157894441774161,-7.201728537335874,6.94520408901238,-1.3693799163555755,7.155250205132482,C1
GSE60052_GSM1464359,3.9379538731435124,7.604330342963065,8.125780474503324,-6.746079957693509,5.546992910811142,-4.319079094580747,6.401700678498146,C1
GSE60052_GSM1464360,5.852088093047548,7.91272214207931,7.741433106741924,-5.398848169078063,1.5699402766850148,-5.573805959181699,6.094518993595878,C1
GSE60052_GSM1464361,4.840653506410171,8.289247583610841,8.163318635742275,-7.547876269381129,8.280044664608383,-8.044169313054368,7.229653365929393,C1
GSE60052_GSM1464362,3.8131776194659173,7.299363970970346,7.549638590308798,-7.340170210097373,8.749002444443166,-7.714973682586727,4.808468334569634,C1
GSE60052_GSM1464363,3.7401061673596914,7.611227744373203,7.842484656088006,-6.8891329971314645,8.926610987818103,-7.351482232475789,7.476994486241786,C1
GSE60052_GSM1464364,3.003442720108356,7.91426193117224,8.112164087596044,-6.681252697545333,8.273336774090906,-7.209268878137688,7.013494713909171,C1
GSE60052_GSM1464365,5.0294166930428545,8.084856690778526,8.418666826588868,-7.508961286587715,8.34081581440957,-7.695610617025576,6.057306262519077,C1
GSE60052_GSM1464366,5.586543149726746,8.157977350945494,7.581294121788366,-6.74282267889543,7.3806024874963745,-6.7843515027172066,6.610373896748948,C1
GSE60052_GSM1464367,4.767732800274147,7.949142440301237,7.728823149914886,-5.076094115710626,8.01063450948357,-7.697905157007368,7.294630473250347,C1
